-23, -18, 1002
-24, -18, 1002
-25, -18, 1001
-24, -18, 1001
-24, -18, 1002
-23, -18, 1002
-24, -19, 1002
-23, -18, 1002
-23, -18, 1002
-23, -17, 1002
-24, -18, 1002
-24, -18, 1001
-24, -17, 1001
-23, -19, 1002
-24, -18, 1003
-24, -17, 1002
-24, -17, 1002
-23, -18, 1001
-23, -18, 1002
-25, -19, 1003
-24, -18, 1002
-24, -18, 1002
-24, -18, 1001
-24, -18, 1002
-24, -19, 1002
-24, -19, 1002
-23, -18, 1002
-24, -19, 1002
-24, -18, 1003
-24, -18, 1001
-24, -18, 1001
-24, -18, 1003
-23, -18, 1003
-23, -18, 1003
-24, -18, 1001
-24, -19, 1002
-24, -18, 1002
-24, -18, 1001
-26, -17, 1002
-26, -20, 1002
-23, -18, 1002
-23, -18, 1002
-18, -17, 1002
-25, -15, 1001
-24, -18, 1002
-25, -17, 1003
-25, -17, 1002
-25, -18, 1001
-23, -18, 1002
-23, -18, 1002
-23, -18, 1002
-23, -18, 1001
-24, -17, 1001
-24, -13, 1002
-30, -7, 1003
-,-,-
-23, -24, 979
-23, -15, 1020
-24, -15, 1002
-25, -17, 1003
-24, -19, 1000
-24, -19, 1000
-24, -19, 1001
-23, -19, 1002
-24, -19, 1001
-24, -32, 1000
-18, -27, 1001
-22, -25, 1002
-12, -8, 1000
-12, -8, 1000
-42, 0, 1001
-25, -18, 1001
-23, -18, 1004
-23, -17, 1003
-24, -19, 998
-24, -19, 998
-23, -17, 1001
-23, -19, 1003
-24, -18, 999
-21, -19, 1001
-20, -17, 1002
-28, -18, 1002
-28, -18, 1002
-27, -19, 1000
-24, -18, 1001
-23, -19, 1002
-17, -18, 1000
24, -29, 1002
-49, -9, 1002
-49, -9, 1002
-43, -16, 1002
-34, -17, 1002
-26, -18, 1002
-23, -19, 1002
-23, -18, 1001
-23, -18, 1001
-24, -18, 1002
-24, -18, 1002
-24, -17, 1002
-25, -17, 1001
-23, -19, 1001
-24, -17, 1001
-24, -18, 1002
-23, -20, 1002
-24, -18, 1002
-24, -18, 1002
-25, -17, 1001
-25, -18, 1001
-24, -17, 1003
-23, -20, 1003
-24, -19, 1001
-24, -18, 1001
-24, -18, 1002
-24, -18, 1002
-25, -19, 1002
-24, -18, 1001
-24, -18, 1002
-24, -19, 1002
-24, -18, 1002
-23, -17, 1002
-25, -19, 1001
-24, -19, 1002
-24, -19, 1002
-23, -18, 1002
-24, -19, 1001
-24, -18, 1002
-14, -18, 1001
-27, -17, 1002
-30, -19, 1001
-26, -19, 1003
-26, -19, 1003
-24, -18, 1002
-24, -19, 1001
-23, -19, 1002
-23, -18, 1002
-24, -18, 1000
-24, -18, 1002
-23, -18, 1002
-23, -18, 1002
-23, -20, 1002
-19, -37, 1002
-28, -24, 1003
-22, -8, 1003
-27, -19, 1002
-23, -23, 1002
-20, -21, 1002
-20, -21, 1002
-25, -5, 1001
-25, -5, 1002
-26, -16, 1001
-24, -18, 1003
-26, -18, 1003
-13, -1, 1003
-13, -1, 1003
-,-,-
-25, -17, 1001
-24, -18, 1001
-25, -17, 1001
-24, -18, 1002
-23, -17, 1000
-23, -18, 1001
-24, -18, 1001
-24, -19, 1001
-24, -19, 1001
-24, -22, 1001
-25, -31, 1002
-26, -30, 1001
-29, -26, 1001
-24, -21, 1000
-19, 0, 1002
-21, 0, 1002
-21, 0, 1002
-23, -13, 1001
-24, -18, 1002
-24, -18, 1001
-24, -18, 1001
-23, -18, 1001
-23, -18, 1001
-24, -18, 1001
-24, -18, 1001
-22, -17, 1002
-23, -17, 1001
-23, -17, 1001
-18, -18, 1002
1, -23, 999
1, -23, 999
-30, -20, 1002
-24, -20, 1001
-44, -14, 1001
-33, -15, 1001
-25, -18, 1002
-25, -18, 1002
-24, -18, 1001
-24, -18, 1001
-24, -17, 1001
-24, -18, 1001
-24, -18, 1001
-24, -17, 1001
-25, -18, 1002
-25, -18, 1002
-24, -18, 1002
-24, -18, 1001
-25, -17, 1001
-24, -18, 1001
-26, -15, 1003
-22, -21, 1001
-23, -18, 1001
-23, -18, 1001
-24, -18, 1000
-25, -17, 1000
-25, -17, 1002
-24, -17, 1001
-24, -17, 1001
-23, -17, 1001
-23, -18, 1002
-23, -18, 1002
-24, -17, 1001
-25, -16, 1001
-25, -17, 1002
-25, -18, 1002
-24, -18, 1001
-23, -18, 1000
-23, -18, 1002
-23, -18, 1002
-24, -18, 1001
-25, -16, 1001
-21, -13, 1001
-4, 0, 1002
-26, -23, 1000
-26, -24, 1002
-26, -24, 1002
-36, -25, 1002
-28, -18, 1001
-27, -17, 1002
-25, -17, 1001
-24, -18, 1002
-23, -18, 1002
-24, -17, 1001
-24, -17, 1001
-24, -18, 1002
-24, -17, 1001
-25, -17, 1001
-23, -18, 1001
-23, -18, 1002
-24, -18, 1002
-24, -17, 1001
-24, -17, 1002
-24, -17, 1002
-24, -17, 1002
-24, -20, 1000
-24, -31, 1001
-31, -40, 1000
-20, -3, 1002
-22, -9, 1001
-22, -9, 1001
-23, -8, 1001
-23, -16, 1002
-24, -15, 1003
-24, -18, 1001
-24, -17, 1001
-24, -19, 1002
-24, -19, 1002
-24, -21, 1002
-21, -26, 1001
-27, -11, 1002
-24, -16, 1002
-26, -11, 1001
-21, -2, 1004
-,-,-
-23, -18, 991
-24, -19, 1005
-24, -19, 1005
-22, -22, 1001
-24, -23, 1001
-26, -11, 1002
-23, -19, 1002
-25, -15, 1001
-24, -17, 1000
-24, -25, 1001
-24, -25, 1001
-27, -36, 1003
-26, -29, 1001
-26, -38, 1001
-18, -6, 1001
-23, 10, 1003
-23, 1, 1001
-23, 1, 1001
-25, -17, 1001
-24, -17, 1002
-24, -17, 1002
-24, -18, 1001
-22, -18, 1001
-25, -17, 1001
-25, -17, 1001
-22, -16, 1002
-23, -17, 1001
-5, -19, 1002
-10, -20, 1002
-27, -20, 1001
-35, -17, 1000
-39, -15, 1003
-39, -15, 1003
-33, -17, 1001
-26, -16, 1001
-24, -17, 1001
-23, -18, 1002
-24, -17, 1001
-25, -17, 1001
-24, -17, 1003
-24, -17, 1003
-25, -17, 1002
-26, -13, 1002
-23, -21, 1000
-29, -15, 1002
-22, -20, 1002
-21, -18, 1001
-23, -16, 1001
-23, -16, 1001
-25, -16, 1001
-24, -18, 1002
-25, -17, 1001
-24, -18, 1001
-25, -18, 1002
-24, -17, 1002
-24, -17, 1001
-24, -17, 1001
-24, -18, 1002
-25, -17, 1003
-24, -17, 1002
-24, -17, 1001
-23, -18, 1001
-22, -18, 1002
-5, -20, 1003
-5, -20, 1003
-46, -16, 1001
-28, -17, 1002
-24, -18, 1002
-23, -18, 1001
-23, -18, 1002
-25, -17, 1002
-25, -18, 1002
-25, -18, 1002
-25, -17, 1001
-25, -17, 1002
-24, -18, 1002
-24, -18, 1002
-24, -18, 1001
-24, -18, 1002
-23, -16, 1002
-23, -16, 1002
-20, -28, 1002
-27, -43, 1002
-34, -31, 1003
-17, -15, 1002
-14, 21, 1001
-31, -14, 1001
-26, -15, 1003
-26, -15, 1003
-25, -16, 1002
-,-,-
-16, -23, 977
-33, -13, 1019
-24, -18, 1001
-25, -18, 1000
-24, -18, 1000
-24, -18, 1000
-23, -18, 1000
-24, -19, 1000
-24, -24, 1000
-26, -19, 1000
-24, -40, 1000
-24, -3, 1001
-23, -1, 1000
-23, -1, 1000
-24, -17, 999
-25, -18, 1001
-24, -17, 1001
-24, -16, 1000
-24, -17, 1000
-24, -17, 1000
-24, -18, 1001
-24, -18, 1000
-23, -17, 999
-22, -17, 1001
-23, -16, 1001
6, -16, 1000
6, -16, 1000
-5, -19, 1001
-20, -14, 1000
-7, -22, 998
-61, -20, 1000
-50, -16, 1001
-50, -16, 1001
-42, -16, 1000
-25, -17, 999
-23, -18, 1000
-23, -17, 1000
-24, -17, 999
-25, -17, 1001
-25, -17, 1001
-25, -16, 999
-25, -17, 1000
-24, -17, 1001
-24, -18, 1000
-25, -18, 1000
-26, -17, 999
-26, -17, 1001
-26, -17, 1001
-22, -18, 1000
-23, -18, 999
-25, -17, 1001
-23, -15, 1000
-25, -14, 1000
-23, -17, 1001
-23, -17, 1001
-24, -18, 1001
-26, -21, 1001
-25, -19, 1001
-24, -17, 1001
-24, -16, 1000
-24, -16, 1001
-24, -17, 1001
-25, -18, 1000
-25, -18, 1000
-24, -17, 1001
-24, -17, 999
-23, -16, 1000
-24, -16, 1001
-23, -17, 999
-26, -18, 1000
-26, -18, 1000
-27, -17, 1001
-25, -17, 999
-24, -17, 1000
-25, -17, 1001
-24, -16, 1000
-24, -17, 999
-24, -17, 999
-24, -17, 1000
-24, -18, 1001
-25, -17, 1000
-24, -17, 999
-24, -17, 1000
-24, -17, 1000
-24, -17, 1000
-24, -18, 999
-24, -17, 1000
-24, -18, 1000
-24, -19, 999
-26, -25, 999
-26, -22, 1000
-26, -22, 1000
-21, -9, 1002
-23, -21, 998
-24, -11, 998
-24, -16, 1000
-24, -17, 1000
-24, -18, 999
-24, -18, 999
-21, -20, 1000
-18, -32, 1000
-14, -34, 999
-20, -14, 999
-48, 14, 999
-48, 14, 999
-,-,-
-25, -19, 1000
-25, -19, 1000
-24, -18, 1002
-24, -18, 1001
-23, -18, 1001
-23, -17, 1001
-25, -19, 1001
-26, -21, 1001
-27, -25, 999
-27, -25, 999
-23, -13, 1001
-22, -13, 1001
-23, -16, 1001
-24, -17, 1000
-24, -17, 1001
-24, -17, 1001
-24, -17, 1001
-23, -17, 1001
-23, -18, 1000
-25, -17, 1001
-21, -18, 1002
-25, -17, 1001
-26, -17, 1000
-25, -18, 1001
-25, -18, 1001
-24, -18, 1001
-23, -17, 1000
-24, -17, 1001
-25, -18, 1001
-24, -18, 1000
-25, -18, 1000
-24, -17, 1001
-24, -17, 1001
-24, -18, 1000
-24, -17, 1000
-25, -17, 1001
-25, -18, 1001
-34, -14, 1001
-25, -19, 1001
-19, -20, 1000
-19, -20, 1000
-24, -18, 1000
-24, -17, 1000
-24, -15, 1001
-22, -16, 1000
-24, -18, 1001
-24, -19, 1001
-24, -18, 1000
-24, -18, 1002
-24, -18, 1002
-24, -18, 1001
-24, -18, 1001
-25, -18, 1001
-22, -18, 1000
-23, -19, 999
-27, -16, 1001
-27, -16, 1001
-25, -18, 1002
-22, -18, 1001
-26, -17, 1000
-26, -17, 1001
-24, -17, 1001
-24, -17, 1001
-24, -18, 1001
-24, -18, 1001
-24, -17, 1001
-24, -17, 1000
-24, -18, 1001
-25, -17, 1001
-24, -17, 1001
-24, -18, 1001
-24, -18, 1002
-24, -18, 1001
-24, -18, 1001
-24, -18, 1001
-14, -64, 1000
-23, -41, 1002
-47, -16, 1000
-21, 7, 1002
-19, 11, 1002
-19, 11, 1002
-21, -9, 1002
-24, -13, 1001
-25, -16, 1001
-25, -16, 1002
-25, -15, 1002
-25, -17, 999
-25, -17, 999
-,-,-
-25, -18, 1006
-24, -20, 998
-24, -21, 1001
-24, -21, 1001
-21, -31, 1002
-23, -34, 1001
-26, -18, 1001
-28, 11, 1002
-24, -8, 1001
-24, -16, 1001
-24, -16, 1001
-23, -17, 1001
-23, -17, 1001
-24, -18, 1002
-17, -18, 1001
2, -30, 1001
-36, -15, 1002
-33, -15, 1003
-33, -15, 1003
-20, -19, 1002
-25, -17, 1001
-33, -12, 1001
-36, -14, 1002
-27, -17, 1002
-25, -18, 1001
-24, -18, 1002
-24, -18, 1002
-25, -17, 1001
-25, -16, 1002
-24, -17, 1001
-31, -10, 1004
-20, -22, 1001
-22, -20, 1001
-24, -18, 1002
-24, -18, 1002
-24, -17, 1002
-25, -17, 1001
-24, -17, 1001
-24, -18, 1002
-24, -18, 1001
-24, -18, 1001
-25, -17, 1001
-25, -17, 1001
-24, -17, 1000
-24, -18, 1002
-25, -17, 1001
-23, -18, 1001
-24, -18, 1002
-25, -17, 1002
-25, -17, 1001
-25, -17, 1001
-26, -18, 1002
-25, -17, 1002
-24, -18, 1002
-24, -19, 1002
-25, -18, 1001
-26, -17, 1002
-26, -17, 1001
-26, -17, 1001
-24, -17, 1002
-24, -18, 1001
-24, -18, 1001
-24, -18, 1001
-25, -18, 1000
-25, -17, 1000
-25, -18, 1001
-24, -18, 1001
-24, -18, 1001
-24, -18, 1000
-23, -18, 1001
-24, -20, 1002
-18, -27, 999
-13, -76, 1003
-29, -32, 999
-29, -32, 999
-34, -2, 1002
-22, -2, 998
-27, 14, 1003
-24, -5, 1000
-24, -5, 1000
-26, -6, 1001
-25, -17, 1001
-24, -18, 1001
-24, -17, 1001
-24, -16, 1000
-28, -17, 1000
-23, -19, 1003
-,-,-
-20, -18, 993
-29, -18, 1009
-23, -19, 1002
-24, -23, 1002
-24, -31, 1001
-24, -31, 1001
-25, -22, 1002
-26, -2, 1002
-24, -8, 1002
-24, -15, 1001
-24, -17, 1002
-23, -17, 1001
-23, -17, 1001
-25, -18, 1001
-20, -17, 1001
19, -17, 1004
-46, -24, 1001
-52, -15, 1001
-29, -17, 1000
-25, -18, 1002
-25, -18, 1002
-25, -18, 1002
-24, -18, 1001
-24, -18, 1002
-25, -17, 1002
-24, -18, 1001
-25, -16, 1002
-34, -14, 1002
-34, -14, 1002
-26, -16, 1001
-17, -23, 1001
-22, -19, 1002
-24, -18, 1002
-25, -17, 1001
-26, -17, 1000
-24, -17, 1002
-24, -17, 1002
-23, -18, 1001
-24, -18, 1001
-25, -19, 1002
-25, -18, 1001
-25, -17, 1002
-23, -18, 1001
-23, -17, 1001
-25, -18, 1001
-25, -18, 1001
-23, -18, 1001
-30, -18, 1003
-27, -18, 1002
-26, -17, 1002
-24, -17, 1002
-24, -18, 1002
-24, -18, 1002
-24, -18, 1002
-25, -18, 1002
-26, -17, 1002
-26, -17, 1002
-24, -17, 1002
-24, -24, 1001
-23, -43, 1004
-27, -16, 1000
-27, -16, 1000
-26, -40, 999
-22, 10, 1003
-24, -5, 1003
-23, -7, 1001
-24, -17, 1000
-24, -17, 1000
-24, -16, 1002
-,-,-
-30, -18, 1006
-20, -18, 995
-26, -17, 1001
-26, -17, 1001
-24, -17, 1001
-24, -17, 1002
-25, -18, 1002
-25, -17, 1001
-25, -18, 1001
-25, -24, 1002
-25, -27, 1002
-25, -27, 1002
-24, -36, 1001
-26, -5, 1003
-22, -2, 1001
-24, -9, 1001
-24, -16, 1001
-23, -17, 1002
-23, -17, 1002
-25, -19, 1001
-25, -19, 1001
-26, -17, 1002
-23, -18, 1002
-27, -15, 1002
-26, -17, 1001
-24, -19, 1002
-24, -19, 1002
-24, -18, 1001
-24, -17, 1000
-25, -18, 1002
-26, -18, 1002
-25, -17, 1002
-24, -17, 1001
-25, -17, 1002
-25, -17, 1002
-25, -18, 1002
-25, -17, 1000
-26, -18, 1001
-27, -15, 1002
-30, -14, 1001
-49, 7, 1000
-49, 7, 1000
-15, -27, 1001
-9, -33, 1001
-21, -20, 1001
-24, -19, 1002
-24, -19, 1002
-24, -18, 1001
-24, -18, 1001
-25, -18, 1001
-25, -17, 1002
-25, -17, 1002
-25, -18, 1002
-25, -17, 1001
-24, -18, 1002
-24, -17, 1002
-24, -17, 1002
-24, -18, 1001
-25, -18, 1000
-25, -18, 1001
-25, -18, 1002
-23, -17, 1001
-19, -16, 1001
-27, -19, 1002
-27, -19, 1001
-27, -19, 1001
-27, -18, 1001
-25, -18, 1002
-24, -18, 1002
-25, -17, 1000
-24, -18, 1002
-25, -17, 1003
-26, -17, 1002
-26, -17, 1002
-24, -18, 1001
-23, -18, 1001
-19, -19, 1002
-15, -21, 1001
-37, -16, 1002
-28, -18, 1002
-26, -17, 1002
-26, -17, 1002
-24, -17, 1001
-26, -18, 1001
-22, -27, 1001
-28, -63, 1003
-33, -2, 1001
-20, -44, 1001
-23, -1, 1001
-23, -1, 1001
-23, 4, 1004
-21, -3, 1000
-26, -8, 1002
-26, -14, 1002
-26, -14, 1002
-25, -17, 1003
-25, -17, 1002
-25, -16, 1001
