-,-,-
-209, 638, 643
-209, 638, 643
-228, 553, 716
-202, 638, 697
-217, 733, 815
-224, 818, 972
-159, 921, 1059
-152, 933, 1132
-98, 1101, 1234
-64, 1310, 1288
-72, 1386, 1357
-72, 1386, 1357
-135, 1215, 1350
-116, 1019, 1455
-185, 725, 1366
-195, 647, 1113
-221, 519, 813
-221, 507, 571
-259, 538, 553
-329, 429, 519
-407, 284, 377
-477, 199, 257
-477, 199, 257
-568, 204, 92
-630, 236, -55
-758, 204, -94
-867, 119, 20
-992, 46, 215
-1188, 124, 252
-1188, 124, 252
-1404, 341, 173
-1495, 494, 373
-1285, 548, 610
-949, 585, 702
-545, 632, 654
-133, 628, 649
176, 578, 853
341, 481, 952
341, 481, 952
392, 437, 921
465, 493, 899
625, 428, 842
701, 272, 760
723, 200, 736
723, 200, 736
772, 200, 699
776, 128, 690
797, 103, 691
818, 59, 667
818, 59, 667
687, -64, 667
413, -19, 678
275, 86, 895
293, 16, 989
293, 16, 989
-131, 136, 924
-974, 540, 898
-1459, 856, 1173
-1459, 721, 1335
-1637, 725, 963
-1773, 1000, 943
-1732, 972, 845
-1469, 780, 962
-,-,-
-445, 640, 604
-407, 747, 608
-343, 809, 729
-234, 803, 913
-108, 792, 999
-28, 1012, 1056
18, 1352, 1292
-152, 1432, 1401
-496, 1388, 1362
-670, 1541, 1302
-532, 1671, 1211
-371, 1420, 1014
-371, 1420, 1014
-322, 938, 641
-352, 712, 283
-567, 527, 343
-515, 553, 352
-454, 390, 341
-522, 56, 228
-612, -10, 352
-727, -126, 488
-727, -126, 488
-678, -69, 329
-740, 21, 215
-847, 180, 225
-949, 352, 238
-1114, 500, 267
-1166, 618, 88
-1170, 805, 29
-1183, 784, 205
-1183, 784, 205
-1018, 735, 414
-788, 585, 444
-519, 460, 401
-318, 537, 533
-179, 689, 714
-76, 744, 790
119, 604, 751
326, 573, 652
326, 573, 652
420, 601, 665
391, 556, 752
368, 486, 709
384, 421, 677
384, 421, 677
408, 437, 675
406, 388, 798
457, 243, 926
625, 125, 1002
793, 23, 1025
793, 23, 1025
735, -44, 1088
646, -86, 1152
631, -224, 1227
476, -227, 1146
-64, -27, 890
-925, 562, 687
-1248, 911, 892
-1225, 911, 702
-1225, 770, 702
-1553, 1090, 386
-1917, 1486, 449
-1943, 1411, 697
-1677, 1202, 796
-,-,-
-414, 586, 712
-414, 586, 712
-408, 714, 756
-379, 826, 821
-352, 887, 924
-245, 1036, 1100
-138, 1317, 1336
-139, 1447, 1403
-309, 1357, 1309
-447, 1435, 1165
-402, 1526, 1127
-390, 1302, 1087
-435, 1049, 896
-459, 856, 630
-380, 670, 390
-380, 670, 390
-348, 531, 308
-438, 476, 303
-521, 478, 251
-555, 341, 225
-537, 280, 209
-623, 171, 372
-603, 191, 362
-603, 191, 362
-624, 200, 257
-686, 260, 153
-744, 362, 22
-875, 476, -68
-1034, 533, -97
-1138, 553, -6
-1133, 575, -9
-1133, 575, -9
-1061, 701, -28
-959, 720, 123
-799, 674, 441
-530, 689, 691
-219, 780, 640
15, 799, 731
217, 690, 970
217, 690, 970
410, 504, 1065
480, 551, 973
435, 625, 844
351, 685, 772
254, 609, 713
254, 609, 713
233, 527, 723
254, 423, 762
299, 359, 810
408, 208, 827
408, 208, 827
500, 23, 893
502, -14, 948
432, 94, 926
395, 108, 905
395, 108, 905
338, 68, 923
86, 203, 913
-288, 479, 876
-549, 592, 872
-931, 676, 737
-931, 676, 737
-1327, 1134, 590
-1496, 1407, 516
-1419, 1303, 473
-1346, 1186, 486
-,-,-
-313, 672, 696
-288, 677, 650
-307, 724, 704
-306, 864, 773
-375, 936, 883
-386, 1067, 1078
-254, 1439, 1283
-270, 1699, 1428
-487, 1562, 1444
-610, 1278, 1423
-575, 1039, 1244
-619, 951, 882
-654, 953, 571
-654, 953, 571
-637, 881, 491
-550, 818, 393
-519, 692, 224
-571, 639, 56
-609, 493, 119
-602, 313, 332
-516, 204, 399
-516, 204, 399
-482, 152, 353
-456, 128, 128
-458, 109, 24
-584, 207, 42
-717, 332, -8
-845, 403, -128
-845, 403, -128
-1017, 553, -188
-1252, 767, -186
-1234, 950, -88
-906, 974, 48
-585, 955, 238
-254, 955, 292
65, 856, 644
376, 695, 988
376, 695, 988
468, 479, 1048
442, 439, 903
352, 485, 663
120, 560, 628
-19, 734, 625
-19, 734, 625
27, 663, 619
331, 407, 646
574, 104, 682
605, 24, 735
605, 24, 735
513, 6, 917
