72, 226, 439
72, 226, 439
271, 391, 492
129, 485, 296
-16, 468, 115
-207, 468, 131
-207, 433, 131
-196, 351, 16
3, 260, 69
-115, 166, 269
-45, 11, 362
-45, 11, 362
54, -193, 426
125, -398, 829
294, -645, 1425
344, -906, 1973
188, -1096, 1998
-255, -1212, 1998
-390, -1162, 1998
-331, -907, 1998
-151, -590, 1998
-11, -272, 1936
87, 73, 1618
87, 73, 1618
102, 270, 1157
283, 473, 1001
641, 683, 932
-,-,-
480, -41, 217
228, 258, 186
11, 511, 4
-198, 629, 138
-198, 629, 138
-229, 715, 232
-279, 695, 430
-455, 627, 610
-306, 500, 372
-23, 387, 428
344, 208, 750
344, 208, 750
486, -28, 894
303, -264, 1206
189, -366, 1604
590, -475, 1989
975, -920, 1998
781, -1507, 1998
30, -1473, 1998
-543, -1122, 1998
-436, -802, 1943
-101, -572, 1374
-78, -303, 1247
-121, 94, 969
17, 363, 610
17, 363, 610
562, 499, 685
861, 719, 839
-,-,-
211, 304, -244
-18, 501, 26
56, 591, 190
25, 613, 214
4, 608, 353
4, 608, 353
-116, 514, 567
-35, 359, 597
94, 157, 645
94, 157, 645
169, -98, 638
271, -487, 789
183, -797, 1146
21, -817, 1698
331, -866, 1977
736, -1124, 1998
670, -1363, 1998
326, -1304, 1998
-229, -996, 1998
-127, -697, 1704
106, -481, 1410
208, -248, 1403
208, -248, 1403
312, 15, 1260
-,-,-
550, 345, -192
446, 537, -203
-477, 799, 155
-476, 823, 595
-235, 767, 617
-2, 576, 758
-2, 576, 758
139, 325, 800
318, 13, 656
437, -365, 849
485, -748, 1182
485, -748, 1182
202, -994, 1540
-120, -1299, 1822
244, -1438, 1987
515, -1332, 1998
389, -1057, 1998
297, -777, 1726
264, -584, 1281
321, -446, 982
281, -276, 1118
155, -81, 1184
237, -27, 892
440, 39, 600
440, 39, 600
-,-,-
726, -173, 121
212, 63, 289
-315, 371, 199
-303, 588, -463
-562, 789, -603
-689, 986, 192
-732, 978, 535
-439, 811, 684
-439, 811, 684
66, 598, 695
529, 254, 837
905, -247, 1145
703, -477, 1445
338, -563, 1974
-86, -989, 1998
227, -1246, 1998
279, -1307, 1998
269, -1141, 1998
117, -879, 1998
3, -599, 1847
3, -599, 1847
76, -434, 1231
117, -291, 1106
95, -63, 1046
200, 145, 1040
-,-,-
34, 439, 70
653, 524, 36
653, 524, 36
-41, 676, 160
-524, 665, 272
-330, 613, 359
52, 463, 616
-128, 280, 442
-128, 280, 442
-70, 41, 525
355, -285, 942
586, -593, 1339
272, -794, 1926
222, -1164, 1998
682, -1345, 1998
656, -1257, 1998
359, -1015, 1998
171, -792, 1998
23, -677, 1604
-22, -571, 1064
-22, -571, 1064
21, -330, 877
37, -90, 960
-68, 152, 1071
78, 363, 1063
573, 494, 987
-,-,-
33, 348, 78
33, 348, 78
201, 520, -292
-39, 728, -282
-490, 847, 154
-767, 827, 328
-403, 687, 309
-403, 687, 309
-282, 455, 469
-113, 154, 405
455, -223, 611
769, -508, 1089
619, -525, 1743
190, -632, 1980
392, -1055, 1824
898, -1375, 1998
745, -1365, 1998
78, -1149, 1998
-239, -854, 1940
-230, -740, 1217
-143, -572, 1239
-68, -135, 1415
91, 202, 1390
91, 202, 1390
213, 509, 1025
644, 724, 715
-,-,-
44, 334, -87
143, 526, -141
143, 526, -141
-296, 657, 81
-477, 751, 272
-292, 719, 365
-10, 632, 449
62, 448, 461
317, 205, 512
317, 205, 512
485, -326, 580
402, -812, 1199
35, -923, 1978
5, -1083, 1998
355, -1253, 1998
612, -1180, 1998
478, -921, 1998
272, -746, 1986
293, -683, 1744
293, -683, 1744
250, -558, 1583
132, -309, 1505
137, -180, 1303
683, -48, 1433
549, 176, 1324
126, 663, 1305
513, 779, 1430
1061, 940, 1056
1059, 1060, 1367
1006, 1077, 1401
953, 961, 1128
-,-,-
136, 188, 49
255, 253, -113
255, 253, -113
-406, 430, -52
-619, 465, 0
-266, 472, 463
50, 420, 479
-265, 393, 589
-265, 393, 589
138, 396, 931
663, 277, 1180
505, -51, 1480
143, -662, 1981
297, -998, 1998
815, -1035, 1998
917, -1215, 1998
644, -1371, 1998
104, -1062, 1998
-364, -654, 1974
-587, -114, 1488
58, 154, 921
58, 154, 921
359, 93, 901
25, 150, 821
379, 411, 1151
686, 679, 1072
935, 826, 909
935, 826, 909
1164, 958, 668
1099, 968, 409
1067, 787, 239
-,-,-
442, -427, 502
124, -220, 164
181, 19, -404
185, 238, -589
-85, 476, -103
-330, 744, 173
-330, 744, 173
-386, 901, 110
-344, 863, 148
-220, 697, 384
109, 526, 658
430, 269, 829
441, -134, 1141
441, -134, 1141
154, -684, 1904
122, -879, 1998
322, -998, 1998
285, -1031, 1998
5, -1043, 1998
-43, -890, 1998
0, -605, 1867
19, -402, 1266
-129, -395, 935
-200, -152, 1086
-145, 376, 1345
-,-,-
454, -253, 237
596, -93, -141
596, -93, -141
277, 298, 35
84, 630, -40
-39, 766, -155
-398, 789, -89
-594, 818, 61
-594, 818, 61
-574, 801, 246
-380, 666, 256
-178, 348, 386
-105, -34, 538
2, -239, 866
2, -239, 866
294, -413, 1466
525, -887, 1964
609, -1242, 1998
273, -1160, 1998
458, -909, 1998
654, -608, 1998
614, -530, 1998
450, -412, 1899
147, -306, 1433
0, -124, 1138
161, 124, 1032
-,-,-
408, -195, 173
408, -195, 173
-71, 45, 216
-226, 255, 136
-7, 348, -147
96, 575, -253
-191, 723, -127
-562, 763, -36
-562, 763, -36
-432, 740, 123
-188, 646, 464
-4, 484, 667
477, 239, 1006
848, -215, 1153
713, -766, 1562
-54, -1105, 1998
-520, -1273, 1998
-296, -1499, 1998
279, -1459, 1998
312, -1063, 1998
287, -700, 1881
267, -518, 1407
248, -391, 1057
248, -391, 1057
200, -145, 1146
345, 219, 1199
-,-,-
57, 293, -175
96, 518, -223
-5, 717, -149
-5, 717, -149
-291, 730, 192
-299, 690, 414
-210, 610, 574
-43, 416, 734
-79, 192, 621
-79, 192, 621
256, -94, 689
559, -423, 1081
572, -492, 1602
5, -500, 1731
141, -795, 1546
391, -1384, 1752
368, -1646, 1998
-44, -1343, 1998
-100, -943, 1996
-18, -688, 1722
40, -571, 1496
40, -571, 1496
40, -317, 1460
195, -90, 1508
568, 158, 1619
736, 376, 1629
785, 530, 1433
-,-,-
225, 72, 399
165, 252, 129
386, 323, -549
66, 514, -418
66, 514, -418
-296, 656, -140
-198, 737, -145
-127, 725, 178
-302, 616, 354
-182, 488, 415
70, 331, 542
127, 100, 674
127, 100, 674
205, -283, 1319
92, -601, 1880
-118, -591, 1998
289, -859, 1998
571, -1288, 1998
651, -1351, 1998
